"SampleId","date","stn_id","lat","lon","stn_type","stn_elev","climate_type","aqua_night_lst","aqua_emis","aqua_ndvi","elev","pop","clc_artificial","clc_water","clc_bare","clc_vegetation","TempLabel"
"id_31695",2003-02-05,45030002,48.0669444444444,2.42222222222222,"4",106,"3",-1.00999999999999,0.985,0.2967,107,828,0.625,0,0,0.375,"D"
"id_31696",2003-02-05,45040001,47.5677777777778,2.85305555555556,"4",166,"3",-0.809999999999945,0.985,0.3032,162,69,0.08,0,0,0.92,"D"
"id_31700",2003-02-05,45147001,47.9380555555556,1.93555555555556,"4",126,"3",-1.06999999999999,0.982,0.3983,125,2355,0.59,0,0,0.41,"D"
"id_31701",2003-02-05,45178001,48.0097222222222,2.54611111111111,"4",100,"3",-1.02999999999997,0.985,0.2595,96,26,0,0,0,1,"D"
"id_31704",2003-02-05,45229001,47.8347222222222,2.75777777777778,"4",148,"3",-1.00999999999999,0.986,0.446,137,39,0.205,0,0,0.795,"D"
"id_31705",2003-02-05,45270002,47.8080555555556,2.30583333333333,"4",113,"3",0.07000000000005,0.986,0.311,111,70,0.03,0,0,0.97,"D"
"id_31706",2003-02-05,45282001,47.8669444444444,1.84444444444444,"4",101,"3",0.150000000000034,0.978,0.3989,96,644,0.305,0,0,0.695,"C"
"id_31707",2003-02-05,45330001,48.0863888888889,1.94055555555556,"4",123,"3",-0.769999999999982,0.985,0.2502,122,5,0,0,0,1,"D"
"id_31710",2003-02-05,46066001,44.6405555555556,1.22972222222222,"4",185,"4",-2.10999999999996,0.984,0.5792,199,44,0.01,0,0,0.99,"C"
"id_31713",2003-02-05,46197002,44.3736111111111,1.435,"1",246,"4",-1.14999999999998,0.986,0.4445,255,112,0,0,0,1,"D"
"id_31716",2003-02-05,47086001,44.6819444444444,0.196666666666667,"4",98,"7",-0.769999999999982,0.985,0.5689,87,162,0.055,0,0,0.945,"D"
"id_31717",2003-02-05,47091001,44.1722222222222,0.594722222222222,"0",59,"7",-0.42999999999995,0.985,0.5498,60,10,0.98,0,0,0.02,"D"
"id_31718",2003-02-05,47095001,44.4286111111111,0.270555555555556,"4",30,"7",-4.16999999999996,0.984,0.3029,25,10,0,0,0,1,"D"
"id_31720",2003-02-05,47137003,44.1141666666667,0.582777777777778,"4",161,"7",-0.189999999999998,0.984,0.3761,142,43,0,0,0,1,"D"
"id_31721",2003-02-05,47138001,44.29,0.736666666666667,"4",174,"7",-0.609999999999957,0.984,0.4907,193,13,0,0,0,1,"D"
"id_31723",2003-02-05,47280003,44.4016666666667,0.816666666666667,"4",67,"7",-0.909999999999968,0.984,0.5713,66,76,0.245,0.075,0,0.68,"D"
"id_31724",2003-02-05,48039001,44.4658333333333,3.33972222222222,"4",675,"2",-3.63,0.984,0.4939,660,97,0.01,0,0,0.99,"D"
"id_31726",2003-02-05,48051002,44.26,3.93166666666667,"4",520,"8",-2.40999999999997,0.982,0.6297,513,13,0,0,0,1,"D"
"id_31727",2003-02-05,48080002,44.7333333333333,3.85833333333333,"3",904,"1",-16.45,0.984,0.4574,921,78,0.375,0,0,0.625,"B"
"id_31728",2003-02-05,48103001,44.5461111111111,3.30888888888889,"4",761,"2",-3.64999999999998,0.984,0.5128,736,34,0.02,0,0,0.98,"C"
"id_31730",2003-02-05,48198001,44.4416666666667,3.92833333333333,"2",595,"2",-10.41,0.98,0.4575,643,91,0.1,0.04,0,0.86,"D"
"id_31736",2003-02-05,49328001,47.2522222222222,-0.0744444444444444,"4",66,"4",-5.75,0.983,0.3117,56,1757,0.7475,0.2525,0,0,"D"
"id_31738",2003-02-05,50039001,48.965,-1.15,"2",125,"5",-0.449999999999989,0.991,0.5765,142,33,0,0,0,1,"D"
"id_31739",2003-02-05,50074001,48.7288888888889,-1.17138888888889,"2",67,"5",-0.089999999999975,0.991,0.4809,74,564,0.41,0,0,0.59,"C"
"id_31741",2003-02-05,50129001,49.66,-1.63333333333333,"3",0,"5",3.09000000000003,0.983,0.3465,5,153,0.82,0.18,0,0,"E"
"id_31744",2003-02-05,50215001,49.1083333333333,-1.55,"2",31,"5",1.07000000000005,0.985,0.6005,36,46,0,0,0,1,"D"
"id_31746",2003-02-05,50509002,49.4044444444444,-1.16833333333333,"1",4,"9",0.230000000000018,0.985,0.7541,2,29,0.21,0,0,0.79,"D"
"id_31747",2003-02-05,51029003,48.9908333333333,4.02666666666667,"2",114,"3",-0.869999999999948,0.985,0.3515,107,10,0,0,0,1,"D"
"id_31748",2003-02-05,51056001,48.6,3.6,"2",149,"3",-1.04999999999995,0.985,0.3755,166,17,0,0,0,1,"D"
"id_31749",2003-02-05,51079001,49.0919444444444,4.14916666666667,"3",178,"3",-0.649999999999977,0.984,0.359,207,0,0,0,0,1,"D"
"id_31750",2003-02-05,51111001,49.1830555555556,3.82388888888889,"3",124,"3",-0.989999999999952,0.984,0.4029,149,80,0,0,0,1,"D"
"id_31753",2003-02-05,51230002,49.0333333333333,4,"2",71,"3",-0.629999999999995,0.985,0.299,71,0,0,0,0,1,"D"
"id_31754",2003-02-05,51237001,48.7377777777778,3.57555555555556,"4",165,"3",-1.02999999999997,0.986,0.3645,175,44,0.1,0,0,0.9,"D"
"id_31756",2003-02-05,51242001,48.9497222222222,4.31388888888889,"3",103,"3",-0.489999999999952,0.985,0.3346,110,0,0,0,0,1,"D"
"id_31759",2003-02-05,51454001,49.25,4.05,"4",100,"3",-0.92999999999995,0.973,0.2314,103,8481,1,0,0,0,"D"
"id_31760",2003-02-05,51454002,49.25,4.025,"3",81,"3",-3.28999999999996,0.973,0.2115,89,5821,1,0,0,0,"D"
"id_31763",2003-02-05,51545001,48.7344444444444,4.20722222222222,"4",167,"3",-2.70999999999998,0.985,0.3811,172,28,0.105,0,0,0.895,"C"
"id_31765",2003-02-05,51612002,48.9083333333333,4.00055555555556,"4",119,"3",-1.38999999999999,0.982,0.3226,143,39,0.07,0,0,0.93,"C"
"id_31766",2003-02-05,52061002,48.1694444444444,5.35,"2",308,"1",-17.19,0.984,0.6147,359,0,0,0,0,1,"C"
"id_31771",2003-02-05,53078001,47.7880555555556,-0.645277777777778,"4",58,"4",-0.269999999999982,0.986,0.6393,58,151,0.08,0,0,0.92,"D"
"id_31772",2003-02-05,53097001,48.1694444444444,-0.3925,"4",110,"4",-1.50999999999999,0.984,0.6097,108,22,0,0,0,1,"C"
"id_31773",2003-02-05,53110002,47.8911111111111,-0.542222222222222,"1",91,"4",-0.589999999999975,0.986,0.4357,112,14,0,0,0,1,"D"
"id_31776",2003-02-05,53185001,48.4519444444445,-0.183055555555556,"2",277,"4",-1.80999999999995,0.985,0.5715,280,42,0,0,0,1,"C"
"id_31777",2003-02-05,53185003,48.4466666666667,-0.166666666666667,"4",353,"4",-1.60999999999996,0.985,0.5641,344,20,0,0,0,1,"D"
"id_31779",2003-02-05,53233001,47.8777777777778,-0.415,"4",63,"4",-0.46999999999997,0.986,0.4576,63,3,0,0,0,1,"D"
"id_31780",2003-02-05,53273001,47.9211111111111,-0.715555555555556,"4",67,"4",-0.529999999999973,0.985,0.4308,54,12,0,0,0,1,"D"
"id_31786",2003-02-05,56004001,47.5127777777778,-2.38277777777778,"2",31,"5",-1.10999999999996,0.985,0.6042,32,175,0.115,0,0,0.885,"C"
"id_31789",2003-02-05,56017003,47.8844444444444,-2.72888888888889,"1",114,"5",-1.20999999999998,0.984,0.4775,114,22,0,0,0,1,"D"
"id_31790",2003-02-05,56083001,47.8047222222222,-3.27111111111111,"2",25,"5",-0.269999999999982,0.981,0.4167,34,3053,0.9725,0,0,0.0275,"D"
"id_31791",2003-02-05,56140001,47.9186111111111,-2.82805555555556,"4",121,"5",-1.16999999999996,0.985,0.499,124,78,0.01,0,0,0.99,"D"
"id_31793",2003-02-05,56159001,47.7655555555556,-2.38722222222222,"1",66,"5",0.0500000000000114,0.984,0.6458,56,21,0,0,0,1,"D"
"id_31795",2003-02-05,56185001,47.7627777777778,-3.43555555555556,"0",42,"5",0.170000000000016,0.984,0.5095,43,0,0.79,0,0,0.21,"D"
"id_31796",2003-02-05,56193001,47.7016666666667,-3.31166666666667,"2",0,"5",0.990000000000009,0.985,0.5564,4,442,0.22,0.28,0,0.5,"E"
"id_31797",2003-02-05,56243001,47.6044444444444,-2.71416666666667,"1",2,"6",-0.789999999999964,0.985,0.5939,4,264,0.14,0,0,0.86,"D"
"id_31798",2003-02-05,56251001,47.6413888888889,-2.62138888888889,"2",28,"5",-1.32999999999998,0.986,0.6513,22,116,0,0,0,1,"D"
"id_31799",2003-02-05,56260005,47.6508333333333,-2.77694444444444,"4",16,"5",-1.78999999999996,0.985,0.4121,12,3511,1,0,0,0,"D"
"id_31806",2003-02-05,58102001,47.4016666666667,3.08,"3",206,"3",-0.70999999999998,0.985,0.2908,204,38,0,0,0,1,"D"
"id_31808",2003-02-05,58160001,46.9983333333333,3.11277777777778,"0",174,"3",-0.829999999999984,0.984,0.4496,183,18,0.295,0,0,0.705,"D"
"id_31809",2003-02-05,58204001,47.0586111111111,3.305,"4",262,"3",-1.10999999999996,0.984,0.2405,264,20,0,0,0,1,"D"
"id_31810",2003-02-05,58215005,47.2969444444444,2.96222222222222,"3",224,"3",-0.75,0.985,0.3119,221,58,0,0,0,1,"D"
"id_31811",2003-02-05,58218006,47.1702777777778,3.36944444444444,"1",263,"3",-1.52999999999997,0.985,0.5019,264,10,0,0,0,1,"D"
"id_31812",2003-02-05,58223001,47.0083333333333,3.55833333333333,"4",242,"3",-0.789999999999964,0.984,0.5641,257,0,0,0,0,1,"D"
"id_31814",2003-02-05,58303001,47.0080555555556,3.15194444444444,"4",208,"3",-0.649999999999977,0.973,0.3026,202,2193,1,0,0,0,"D"
"id_31815",2003-02-05,58303002,47.0686111111111,3.13916666666667,"4",209,"3",-1.25,0.986,0.5276,212,57,0,0,0,1,"D"
"id_31817",2003-02-05,59343001,50.57,3.0975,"0",48,"3",-0.529999999999973,0.976,0.3051,46,20,1,0,0,0,"D"
"id_31820",2003-02-05,60175001,49.2522222222222,2.52083333333333,"0",84,"3",-3.78999999999996,0.984,0.3631,86,0,0.9775,0,0,0.0225,"C"
"id_31821",2003-02-05,60276001,49.585,2.55333333333333,"4",91,"3",-1.34999999999997,0.986,0.3887,88,182,0,0,0,1,"D"
"id_31823",2003-02-05,60446001,49.1383333333333,2.81333333333333,"2",107,"3",-1.46999999999997,0.985,0.4173,105,2099,0.505,0,0,0.495,"D"
"id_31827",2003-02-05,60650001,49.2416666666667,2.80166666666667,"4",114,"3",-1.25,0.985,0.3345,105,56,0,0,0,1,"D"
"id_31830",2003-02-05,61034001,48.6683333333333,0.699722222222222,"4",218,"3",-2.78999999999996,0.984,0.547,221,146,0.11,0,0,0.89,"C"
"id_31833",2003-02-05,61169003,48.75,-0.589444444444444,"1",193,"5",-1.06999999999999,0.986,0.5703,189,226,0.455,0,0,0.545,"D"
"id_31837",2003-02-05,61426001,48.3738888888889,0.55,"2",166,"3",-1.06999999999999,0.984,0.4991,188,10,0.07,0,0,0.93,"D"
"id_31838",2003-02-05,61464001,48.5919444444444,0.1725,"4",195,"3",-0.649999999999977,0.985,0.4463,188,408,0.71,0,0,0.29,"D"
"id_31839",2003-02-05,62160001,50.7325,1.59972222222222,"0",62,"5",0.770000000000039,0.979,0.2568,28,5674,0.765,0.235,0,0,"D"
"id_31843",2003-02-05,62516002,50.5794444444444,2.49638888888889,"1",20,"3",-2.64999999999998,0.985,0.4229,19,32,0,0,0,1,"D"
"id_31845",2003-02-05,62548002,50.9597222222222,1.95611111111111,"1",3,"4",-0.769999999999982,0.985,0.4975,2,0,0.365,0,0,0.635,"D"
"id_31850",2003-02-05,62826001,50.5144444444444,1.62277777777778,"0",3,"5",0.53000000000003,0.983,0.4751,9,350,0.965,0,0,0.035,"D"
"id_31852",2003-02-05,63038002,45.5086111111111,2.85444444444444,"1",1276,"1",-15.09,0.984,0.0028,1246,0,0,0,0,1,"A"
"id_31853",2003-02-05,65188003,42.7286111111111,-0.00805555555555556,"4",1383,"1",-19.73,0.989,0.0532,1521,42,0,0,0,1,"C"
"id_31854",2003-02-05,65192001,42.79,0.0183333333333333,"4",999,"1",-21.29,0.983,0.3582,1112,119,0,0,0.03,0.97,"C"
"id_31855",2003-02-05,65388001,42.8144444444444,0.316666666666667,"4",837,"1",-18.13,0.983,0.5513,1309,0,0,0,0,1,"C"
"id_31857",2003-02-05,66008003,42.54,3.00666666666667,"4",27,"8",2.41000000000003,0.98,0.5407,42,55,0.1425,0,0,0.8575,"E"
"id_31858",2003-02-05,66016001,42.4733333333333,3.11666666666667,"4",45,"6",1.67000000000002,0.982,0.4113,77,323,0.1025,0,0,0.8975,"E"
"id_31859",2003-02-05,66024001,42.5216666666667,2.82333333333333,"4",93,"8",1.15000000000003,0.977,0.3129,86,614,0.55,0,0,0.45,"E"
"id_31860",2003-02-05,66038003,42.6533333333333,2.83166666666667,"4",67,"8",1.19000000000005,0.982,0.3717,64,1258,0.43,0,0,0.57,"E"
"id_31861",2003-02-05,66136001,42.7372222222222,2.87277777777778,"0",42,"8",1.79000000000002,0.973,0.3482,38,3,0.635,0,0,0.365,"E"
"id_31862",2003-02-05,66137003,42.4733333333333,2.85944444444444,"2",294,"7",1.13000000000005,0.982,0.5702,301,78,0.42,0,0,0.58,"D"
"id_31863",2003-02-05,66147001,42.5466666666667,1.82666666666667,"4",1608,"2",-21.19,0.987,0.0259,1915,11,0.025,0,0.015,0.96,"A"
"id_31864",2003-02-05,66148001,42.5166666666667,3.135,"0",10,"8",1.77000000000004,0.979,0.585,79,0,0,0.035,0,0.965,"E"
"id_31865",2003-02-05,66210003,42.6483333333333,2.73166666666667,"2",109,"8",-2.06999999999999,0.984,0.4413,105,25,0,0,0,1,"E"
"id_31866",2003-02-05,66212001,42.755,2.97833333333333,"2",6,"8",2.03000000000003,0.977,0.3691,6,30,0,0,0,1,"E"
"id_31867",2003-02-05,66214001,42.545,2.82666666666667,"3",135,"8",1.55000000000001,0.983,0.4572,137,0,0,0,0,1,"E"
"id_31868",2003-02-05,66220002,42.3883333333333,2.035,"4",1551,"1",-18.91,0.987,0.1713,2011,0,0,0,0.095,0.905,"A"
"id_31869",2003-02-05,66233001,42.5363888888889,2.76083333333333,"1",257,"8",-2.32999999999998,0.984,0.613,223,2,0,0,0,1,"D"
"id_31871",2003-02-05,67379001,48.9394444444444,7.80222222222222,"4",179,"2",-21.35,0.985,0.3796,193,24,0,0,0,1,"C"
"id_31873",2003-02-05,68226005,48.0472222222222,7.11722222222222,"2",423,"1",-17.79,0.985,0.629,498,217,0.1,0,0,0.9,"C"
"id_31874",2003-02-05,68247003,47.9230555555555,7.03166666666667,"1",1184,"1",-15.17,0.985,0.2111,1121,4,0,0,0,1,"A"
"id_31875",2003-02-05,68249003,48.1386111111111,7.18694444444444,"4",534,"1",-18.59,0.982,0.6367,557,34,0.005,0,0,0.995,"C"
"id_31876",2003-02-05,68249005,48.145,7.12861111111111,"4",968,"1",-19.09,0.985,0.5028,999,12,0,0,0,1,"B"
"id_31877",2003-02-05,68307001,47.8155555555556,6.87388888888889,"2",614,"1",-16.17,0.986,0.2866,814,0,0,0,0,1,"C"
"id_31879",2003-02-05,69116001,45.8341666666667,4.76527777777778,"4",364,"3",-5.54999999999995,0.982,0.5008,469,500,0.4,0,0,0.6,"C"
"id_31880",2003-02-05,69122001,45.9055555555556,4.69472222222222,"3",260,"4",-11.47,0.985,0.4028,325,105,0.13,0,0,0.87,"D"
"id_31881",2003-02-05,69135001,46.2191666666667,4.52333333333333,"4",521,"2",-20.97,0.983,0.5966,520,479,0.37,0,0,0.63,"C"
"id_31882",2003-02-05,69156001,45.9572222222222,4.69416666666667,"4",313,"3",-13.61,0.982,0.4416,323,325,0,0,0,1,"D"
"id_31883",2003-02-05,69176001,45.6655555555556,4.6925,"3",368,"3",-10.95,0.984,0.4995,335,35,0,0,0,1,"D"
"id_31885",2003-02-05,69196001,46.1641666666667,4.56638888888889,"4",348,"2",-16.21,0.985,0.4622,390,239,0.185,0,0,0.815,"C"
"id_31886",2003-02-05,69238001,45.6386111111111,4.47138888888889,"4",599,"2",-12.67,0.985,0.5824,607,69,0,0,0,1,"C"
"id_31887",2003-02-05,69299001,45.7263888888889,5.07777777777778,"0",233,"4",-3.40999999999997,0.982,0.2825,234,0,0.86,0,0,0.14,"D"
"id_31888",2003-02-05,70168001,47.8169444444444,6.20722222222222,"4",229,"2",-17.31,0.986,0.5666,233,246,0.35,0,0,0.65,"C"
"id_31889",2003-02-05,70245001,47.9216666666667,6.44,"4",472,"1",-18.73,0.985,0.6168,497,31,0,0,0,1,"B"
"id_31891",2003-02-05,70408002,47.2930555555556,5.55611111111111,"2",196,"3",-17.95,0.986,0.5129,196,239,0.235,0,0,0.765,"C"
"id_31892",2003-02-05,70414001,47.7716666666667,6.74333333333333,"4",541,"1",-17.09,0.982,0.4429,628,31,0,0,0,1,"C"
"id_31893",2003-02-05,70414003,47.7719444444444,6.77777777777778,"4",1031,"1",-16.63,0.983,0.5071,1002,1,0,0,0,1,"C"
"id_31895",2003-02-05,71210001,46.2813888888889,4.74138888888889,"4",260,"4",-21.17,0.984,0.3313,270,61,0,0,0,1,"D"
"id_31896",2003-02-05,72093001,48.1736111111111,0.715555555555556,"4",119,"3",-0.649999999999977,0.984,0.5613,123,115,0,0,0,1,"C"
"id_31898",2003-02-05,72137006,48.4333333333333,0.212222222222222,"4",148,"3",-0.689999999999998,0.985,0.611,144,25,0,0,0,1,"C"
"id_31903",2003-02-05,72264001,47.8422222222222,-0.301666666666667,"3",47,"4",-0.529999999999973,0.985,0.6255,52,226,0.2375,0,0,0.7625,"D"
"id_31905",2003-02-05,73023001,45.2330555555556,6.74472222222222,"4",1521,"1",-21.87,0.985,0.086,1707,25,0.02,0,0,0.98,"A"
"id_31906",2003-02-05,73026001,45.2144444444444,6.71777777777778,"4",1095,"2",-21.59,0.985,0.2872,1140,78,0.37,0,0,0.63,"B"
"id_31908",2003-02-05,73132001,45.7719444444444,6.63861111111111,"4",1217,"1",-19.89,0.988,0.0266,1570,3,0,0,0,1,"A"
"id_31909",2003-02-05,73144001,45.2694444444444,6.89916666666667,"1",2016,"1",-24.21,0.987,0.0611,1652,0,0,0,0,1,"A"
"id_31911",2003-02-05,73197001,45.5444444444444,6.75638888888889,"4",1303,"1",-18.53,0.984,0.0525,1280,74,0.03,0,0,0.97,"A"
"id_31912",2003-02-05,73230002,45.2936111111111,6.23083333333333,"4",1072,"1",-28.17,0.987,0.072,1496,0,0,0,0,1,"A"
"id_31913",2003-02-05,73290002,45.2747222222222,6.81444444444444,"4",1286,"2",-29.09,0.986,0.0734,1439,4,0,0,0,1,"A"
"id_31915",2003-02-05,74056004,45.9833333333333,6.92833333333333,"4",1252,"1",-31.75,0.988,0.0227,1870,0,0,0,0.63,0.37,"A"
"id_31917",2003-02-05,75104001,48.8583333333333,2.34833333333333,"4",48,"3",0.870000000000005,0.973,0.03,40,11877,0.8625,0.1375,0,0,"E"
"id_31918",2003-02-05,75106001,48.8447222222222,2.33388888888889,"4",52,"3",0.810000000000002,0.973,0.1562,57,15420,1,0,0,0,"D"
"id_31919",2003-02-05,75107005,48.8583333333333,2.29666666666667,"2",44,"3",0.910000000000025,0.975,0.1405,43,19934,1,0,0,0,"D"
"id_31920",2003-02-05,75113002,48.8391666666667,2.36722222222222,"4",34,"3",0.57000000000005,0.973,0.1345,48,19688,1,0,0,0,"E"
"id_31922",2003-02-05,75116002,48.8686111111111,2.24527777777778,"4",40,"3",-1.32999999999998,0.976,0.3163,32,3569,0.8,0.2,0,0,"D"
"id_31923",2003-02-05,75116005,48.8466666666667,2.25333333333333,"4",40,"3",0.390000000000043,0.977,0.2223,43,10053,1,0,0,0,"D"
"id_31924",2003-02-05,75117001,48.8877777777778,2.31527777777778,"4",47,"3",0.590000000000032,0.973,0.0518,50,29870,1,0,0,0,"D"
"id_31925",2003-02-05,75120006,48.8713888888889,2.38472222222222,"2",79,"3",0.550000000000011,0.973,0.1268,87,45979,1,0,0,0,"D"
"id_31928",2003-02-05,76146001,49.5855555555556,1.36194444444444,"4",200,"3",-1.10999999999996,0.986,0.5502,196,778,0.415,0,0,0.585,"D"
"id_31931",2003-02-05,76259001,49.7672222222222,0.369166666666667,"4",85,"5",-2.28999999999996,0.978,0.4395,49,1636,0.67,0,0,0.33,"E"
"id_31935",2003-02-05,76540009,49.4227777777778,1.07722222222222,"4",12,"4",-0.96999999999997,0.973,0.2731,19,5014,1,0,0,0,"D"
"id_31936",2003-02-05,77033001,48.6783333333333,3.24194444444444,"4",162,"3",-0.92999999999995,0.986,0.3501,158,54,0,0,0,1,"D"
"id_31938",2003-02-05,77053002,48.68,2.64666666666667,"3",74,"3",-1.26999999999998,0.985,0.3625,85,40,0,0,0,1,"D"
"id_31939",2003-02-05,77054001,48.3516666666667,3.02666666666667,"1",73,"3",-0.669999999999959,0.985,0.3113,62,4,0,0.02,0,0.98,"D"
"id_31940",2003-02-05,77069001,48.4616666666667,2.60722222222222,"2",81,"3",-1.72999999999996,0.985,0.3771,81,839,0.32,0,0,0.68,"D"
"id_31941",2003-02-05,77084001,48.9647222222222,3.01194444444444,"1",67,"3",-1.28999999999996,0.984,0.3862,63,293,0.16,0,0,0.84,"D"
"id_31942",2003-02-05,77100003,48.49,2.80166666666667,"2",89,"3",-1.20999999999998,0.985,0.3633,93,6,0,0,0,1,"D"
"id_31943",2003-02-05,77108001,48.8902777777778,2.60694444444444,"4",59,"3",-0.869999999999948,0.976,0.411,66,2840,0.89,0,0,0.11,"D"
"id_31944",2003-02-05,77113002,48.7266666666667,3.20333333333333,"1",156,"3",-1.28999999999996,0.985,0.3428,152,54,0.04,0,0,0.96,"D"
"id_31945",2003-02-05,77114002,48.7077777777778,2.67888888888889,"2",104,"3",-0.949999999999989,0.985,0.3054,102,10,0,0,0,1,"D"
"id_31950",2003-02-05,77181003,48.8233333333333,2.69333333333333,"3",103,"3",-1.16999999999996,0.984,0.4737,111,24,0.05,0,0,0.95,"D"
"id_31951",2003-02-05,77182003,48.7794444444444,3.30777777777778,"4",115,"3",-1.36999999999995,0.986,0.4397,126,1644,0.64,0,0,0.36,"C"
"id_31952",2003-02-05,77186002,48.4055555555556,2.67861111111111,"2",86,"3",-1.48999999999995,0.978,0.4754,88,75,0.455,0,0,0.545,"C"
"id_31953",2003-02-05,77192002,48.6916666666667,2.82388888888889,"2",107,"3",-1.10999999999996,0.985,0.4255,108,1,0,0,0,1,"C"
"id_31955",2003-02-05,77284003,48.9538888888889,2.92555555555556,"4",70,"3",-1.86999999999995,0.977,0.367,66,3534,0.87,0,0,0.13,"D"
"id_31957",2003-02-05,77292001,48.9680555555556,2.69833333333333,"2",77,"3",-1.19,0.985,0.3616,77,640,0.215,0,0,0.785,"D"
"id_31959",2003-02-05,77306001,48.6102777777778,2.67944444444444,"0",92,"3",-1.76999999999998,0.985,0.3451,91,12,0.705,0,0,0.295,"C"
"id_31960",2003-02-05,77320002,48.8472222222222,3.05694444444444,"2",148,"3",-1.22999999999996,0.985,0.2711,145,11,0,0,0,1,"D"
"id_31961",2003-02-05,77333003,48.27,2.715,"1",73,"3",-0.769999999999982,0.978,0.3681,77,3972,0.565,0,0,0.435,"D"
"id_31962",2003-02-05,77339001,48.3566666666667,2.49666666666667,"2",110,"3",-1.08999999999997,0.985,0.4463,105,7,0,0,0,1,"D"
"id_31963",2003-02-05,77359002,48.4716666666667,2.55166666666667,"4",82,"3",-2.06999999999999,0.985,0.4209,83,228,0.2625,0,0,0.7375,"C"
"id_31965",2003-02-05,77405002,48.9272222222222,3.20611111111111,"5",189,"3",-1.10999999999996,0.985,0.3018,184,98,0,0,0,1,"D"
"id_31967",2003-02-05,77447002,48.5477777777778,2.57638888888889,"4",80,"3",-2.22999999999996,0.983,0.4664,81,5,0.325,0,0,0.675,"C"
"id_31969",2003-02-05,77469003,48.7280555555556,3.01055555555556,"3",112,"3",-1.50999999999999,0.986,0.4647,110,203,0.165,0,0,0.835,"D"
"id_31970",2003-02-05,77478001,48.9736111111111,3.09361111111111,"4",73,"3",-1.54999999999995,0.986,0.3637,73,18,0,0,0,1,"C"
"id_31971",2003-02-05,77490001,49.0466666666667,3.09166666666667,"5",118,"3",-1.25,0.985,0.4006,118,12,0.01,0,0,0.99,"C"
"id_31972",2003-02-05,77507001,48.4302777777778,3.31527777777778,"5",61,"3",-0.46999999999997,0.985,0.3488,58,14,0.105,0.185,0,0.71,"D"
"id_31973",2003-02-05,77515001,48.9916666666667,2.77333333333333,"2",113,"3",-1.28999999999996,0.985,0.2545,108,284,0.12,0,0,0.88,"D"
"id_31975",2003-02-05,77530001,48.6125,3.35027777777778,"2",176,"3",-0.729999999999961,0.986,0.3626,174,5,0,0,0,1,"D"
"id_31976",2003-02-05,78005002,48.9830555555556,2.12611111111111,"1",31,"3",-1.06999999999999,0.982,0.4604,34,0,0.18,0,0,0.82,"C"
"id_31977",2003-02-05,78140001,48.9644444444444,1.92472222222222,"2",43,"3",-2.08999999999997,0.982,0.3595,69,408,0.19,0,0,0.81,"D"
"id_31978",2003-02-05,78162001,48.6844444444444,2.00055555555556,"4",175,"3",-1.46999999999997,0.984,0.4373,172,42,0,0,0,1,"C"
"id_31979",2003-02-05,78165002,48.8244444444444,1.99472222222222,"4",119,"3",-1.40999999999997,0.979,0.4374,123,5952,1,0,0,0,"D"
"id_31980",2003-02-05,78238001,48.9761111111111,1.88111111111111,"4",32,"3",-1.60999999999996,0.977,0.3566,33,24,0.34,0,0,0.66,"D"
"id_31982",2003-02-05,78537001,48.5680555555556,1.93277777777778,"4",120,"3",-1.72999999999996,0.984,0.5025,146,763,0.42,0,0,0.58,"B"
"id_31983",2003-02-05,78562001,48.7066666666667,1.74583333333333,"2",180,"3",-1.10999999999996,0.983,0.5275,177,22,0.01,0,0,0.99,"C"
"id_31984",2003-02-05,78615002,48.8380555555556,1.95305555555556,"5",129,"3",-1.46999999999997,0.982,0.4293,125,3,0,0,0,1,"D"
"id_31985",2003-02-05,78620001,48.7505555555556,2.11361111111111,"2",153,"3",-1.80999999999995,0.985,0.4219,150,24,0.5475,0,0,0.4525,"D"
"id_31986",2003-02-05,78621001,48.7744444444444,2.00972222222222,"0",169,"3",-1.69,0.978,0.3676,171,3306,0.93,0,0,0.07,"D"
"id_31987",2003-02-05,78640001,48.77,2.205,"0",172,"3",-1.72999999999996,0.981,0.4919,174,0,1,0,0,0,"D"
"id_31990",2003-02-05,79043001,47.0583333333333,-0.293333333333333,"4",53,"4",-0.689999999999998,0.984,0.4197,55,21,0,0,0,1,"D"
"id_31993",2003-02-05,79191005,46.3155555555556,-0.400277777777778,"0",57,"5",-0.789999999999964,0.985,0.3527,52,10,0.28,0,0,0.72,"D"
"id_31994",2003-02-05,79202003,46.6369444444444,-0.261111111111111,"2",157,"4",-2.10999999999996,0.984,0.5398,180,468,0.295,0,0,0.705,"D"
"id_31995",2003-02-05,79215001,46.6605555555556,-0.401944444444444,"2",198,"4",-1.44999999999999,0.984,0.5322,201,38,0,0,0,1,"D"
"id_31999",2003-02-05,79326002,46.71,-0.05,"4",155,"4",-1.13,0.986,0.4884,148,37,0,0,0,1,"D"
"id_32000",2003-02-05,79326004,46.7252777777778,-0.0202777777777778,"1",132,"4",-0.689999999999998,0.985,0.4693,127,3,0.0125,0,0,0.9875,"D"
"id_32001",2003-02-05,79329001,46.9816666666667,-0.215,"2",98,"4",-0.489999999999952,0.976,0.3558,93,2483,0.91,0,0,0.09,"D"
"id_32002",2003-02-05,79342001,46.6002777777778,-0.524444444444444,"4",200,"5",-0.589999999999975,0.985,0.5609,176,13,0,0,0,1,"D"
